User-ID,ISBN,Book-Rating
36606,060960225X,0
36606,067162461X,0
36606,067944999X,0
36606,068419337X,0
36606,068484477X,0
36606,080213825X,5
36606,080410946X,0
36606,080411918X,0
36606,081296683X,0
36606,084233226X,0
36606,089480829X,0
36606,140003065X,0
36606,1400031362,0
36606,140003180X,0
36606,1400034779,0
36606,1400060117,0
36606,1551665301,0
36606,1551666537,5
36606,1551666847,0
36606,1551668068,0
36606,1551668467,0
36606,1551668769,0
36606,155874262X,0
36606,1558746463,5
36606,1558747109,5
36606,1565122968,0
36606,1566840287,0
36606,156836010X,0
36606,157322930X,0
36606,1573229865,0
36606,1576737330,0
36606,1853260320,0
36606,1878424319,0
36606,1888054557,10
36606,1931561648,10
36609,006101351X,0
36609,015100692X,0
36609,034541389X,0
36609,034543739X,0
36609,037570387X,0
36609,037570910X,0
36609,037576092X,10
36609,038531700X,7
36609,038533558X,0
36609,038533656X,0
36609,038550926X,0
36609,038572179X,0
36609,042511774X,0
36609,042518627X,0
36609,044651862X,0
36609,051513287X,0
36609,055327886X,7
36609,060980877X,0
36609,061810450X,2
36609,067088300X,0
36609,074324642X,0
36609,076534128X,0
36609,076790382X,0
36609,081296683X,7
36609,089480829X,0
36609,1400031354,0
36609,1400032644,0
36609,1400034779,0
36609,1401300901,8
36609,1401351964,7
36609,1551665107,0
36609,1551667894,0
36609,1565075722,0
36609,1565123638,0
36609,193156146X,0
36836,002026478X,0
36836,006016848X,0
36836,006091565X,0
36836,006101351X,0
36836,014011369X,0
36836,014023313X,0
36836,014034991X,0
36836,034530456X,0
36836,037570485X,0
36836,037570504X,0
36836,037570731X,0
36836,038039586X,0
36836,038072975X,0
36836,038529929X,0
36836,038533334X,0
36836,039304016X,0
36836,044022165X,0
36836,044040665X,0
36836,044651652X,0
36836,044651862X,0
36836,044990542X,0
36836,055321313X,0
36836,055329170X,0
36836,067081976X,0
36836,067169507X,0
36836,067175145X,0
36836,067941388X,0
36836,067944999X,9
36836,067976397X,0
36836,067976402X,0
36836,068483376X,0
36836,068484267X,0
36836,068484477X,0
36836,068803036X,0
36836,074320395X,0
36836,078688939X,0
36836,080213825X,0
36836,080410526X,0
36836,080410753X,0
36836,080411109X,0
36836,1558531025,0
36836,155874262X,0
36836,1565122968,0
36836,1573220221,0
36836,1853260231,10
36836,1853260282,0
36836,1857022424,0
36836,1878424114,0
36836,1878424319,0
36836,1882723007,0
37712,006019491X,9
37712,006039384X,0
37712,006050918X,0
37712,014023313X,7
37712,014028009X,10
37712,014029628X,9
37712,014100018X,0
37712,031215125X,0
37712,031242227X,10
37712,037570504X,0
37712,037570910X,0
37712,038533334X,0
37712,038542017X,10
37712,038550120X,0
37712,039454689X,0
37712,044022425X,10
37712,055321313X,9
37712,055356773X,0
37712,067976402X,9
37712,068484477X,7
37712,140003065X,9
37712,1400041414,0
37712,1573229326,0
37712,1573229350,7
37712,1573229571,8
37712,1573229725,0
37950,034538430X,8
37950,034540288X,0
37950,038070613X,0
37950,038072118X,7
37950,038533558X,0
37950,038542471X,7
37950,038549081X,8
37950,042510107X,0
37950,042513525X,0
37950,042516828X,8
37950,044021145X,6
37950,044022165X,7
37950,044022473X,0
37950,044023722X,0
37950,067172262X,10
37950,074343627X,9
37950,080410526X,0
37950,080410753X,0
37950,081257558X,0
37950,081257639X,10
37950,1551668246,4
37950,1551668483,0
37950,1551669315,7
37950,155874262X,6
37950,1558743316,8
37950,1558744150,0
37950,155874424X,7
37950,1558744606,0
37950,1558744630,7
37950,1558745432,0
37950,1558745718,0
37950,1558746161,5
37950,1558747109,0
37950,1573220876,8
37950,1885171080,0
37950,1896860982,0
38023,006016848X,0
38023,006109918X,0
38023,014027927X,0
38023,014028009X,0
38023,014029628X,0
38023,015216250X,0
38023,015668568X,10
38023,034530988X,0
38023,034541389X,0
38023,037570504X,0
38023,038081918X,0
38023,042513525X,0
38023,042514898X,0
38023,044900371X,0
38023,051513287X,0
38023,055321313X,10
38023,055327418X,0
38023,055357227X,0
38023,067088300X,0
38023,067103619X,0
38023,067166641X,0
38023,067172519X,10
38023,078688939X,0
38023,088396631X,0
38023,1400034779,0
38023,1401088945,0
38023,1551667967,0
38023,1551668432,0
38023,1558746099,0
38023,1573225789,10
38023,1573228737,0
38023,1844261085,6
39281,006016848X,8
39281,006109868X,0
39281,014023313X,0
39281,031298328X,0
39281,034538184X,0
39281,034541389X,0
39281,037570504X,0
39281,038072362X,0
39281,038079487X,0
39281,038533334X,0
39281,039592720X,0
39281,042516828X,0
39281,042518904X,0
39281,044651652X,9
39281,044651862X,9
39281,055356160X,5
39281,067178546X,0
39281,068483376X,0
39281,080410526X,0
39281,080411918X,0
39281,1400030382,0
39281,1400031354,0
39281,1400034779,0
39281,1558531025,10
39281,1878424319,8
39616,038075911X,10
39616,038080719X,0
39616,038081479X,0
39616,039480029X,0
39616,039914210X,0
39616,042510107X,0
39616,043935806X,0
39616,044022425X,0
39616,044922046X,0
39616,051510521X,0
39616,051511779X,0
39616,051511992X,0
39616,051513628X,0
39616,055356773X,0
39616,055357258X,0
39616,055358183X,0
39616,059035342X,0
39616,059045370X,0
39616,067100042X,0
39616,067976397X,7
39616,1400034779,0
39616,1551660342,0
39616,1551668815,0
39616,1551669234,0
39616,1558743790,0
39616,1558747109,8
39616,1573229865,0
39616,1575667223,0
39646,006019491X,6
39646,006093090X,0
39646,006101351X,0
39646,014028009X,0
39646,014034991X,0
39646,037325024X,0
39646,038072880X,0
39646,038073186X,0
39646,038529929X,0
39646,038550120X,0
39646,039914465X,0
39646,042510107X,0
39646,042516098X,0
39646,051510521X,0
39646,051511054X,0
39646,051512463X,0
39646,055357230X,0
39646,055358264X,0
39646,059035342X,0
39646,067101420X,0
39646,067169071X,0
39646,067175145X,0
39646,067945960X,0
39646,067976402X,0
39646,067988288X,0
39646,068484267X,0
39646,074322423X,0
39646,078686818X,0
39646,078688908X,0
39646,080213825X,0
39646,080410753X,0
39646,080411109X,0
39646,080411868X,0
39646,1400034779,0
39646,1551666103,0
39646,155874262X,0
39646,1558743316,0
39646,1558743669,0
39646,1558743790,0
39646,155874424X,0
39646,1573225126,0
39646,1573225789,8
39646,1573227331,0
40889,006017613X,0
40889,006101351X,0
40889,014023313X,0
40889,014025448X,0
40889,037387216X,0
40889,038531292X,0
40889,038542017X,8
40889,038550120X,0
40889,044021145X,0
40889,044023672X,8
40889,044023722X,0
40889,044048474X,10
40889,044651652X,0
40889,051511779X,0
40889,051512317X,10
40889,051512608X,0
40889,051513287X,0
40889,055357230X,0
40889,059035342X,0
40889,067101417X,0
40889,067101420X,0
40889,067169507X,0
40889,067179356X,0
40889,068486424X,6
40889,082176828X,0
40889,082177462X,0
40889,089480829X,9
40889,1551662604,0
40889,155166576X,0
40889,1551665794,0
40889,155166674X,0
40889,1551666839,0
40889,1551667002,7
40889,1551667215,0
40889,1551667371,0
40889,155166738X,0
40889,1551668653,5
40889,155166884X,9
40889,1551669498,0
40889,1558531564,0
40889,155874262X,10
40889,1558744606,10
40889,1558745017,10
40889,1558745157,9
40889,1576737330,0
40889,1576738167,0
40943,006440031X,0
40943,014028009X,0
40943,014034294X,0
40943,015600710X,0
40943,015668568X,0
40943,031286504X,0
40943,037582233X,0
40943,038071907X,0
40943,038075911X,0
40943,038531700X,0
40943,038550926X,0
40943,042511774X,0
40943,042513699X,0
40943,042518109X,0
40943,043935806X,0
40943,043936213X,10
40943,051512088X,0
40943,051513290X,0
40943,055321313X,10
40943,067101417X,0
40943,067101420X,0
40943,067169863X,0
40943,067173590X,0
40943,067173976X,10
40943,067976397X,0
40943,068983571X,10
40943,080213825X,0
40943,088396631X,0
40943,1551660253,0
40943,1551660342,0
40943,1551662914,0
40943,1551664275,0
40943,155166531X,0
40943,1558743669,0
40943,1558744630,0
40943,1558745157,0
40943,1558746161,0
40943,1558747613,0
40943,1559029838,0
40943,1573229571,0
40943,1857022424,0
40943,1896860982,6
40943,1931561648,0
43246,002542730X,0
43246,006099486X,0
43246,006101351X,0
43246,006251279X,0
43246,014004387X,0
43246,014023313X,0
43246,014025448X,0
43246,014028009X,8
43246,014034991X,8
43246,014038572X,10
43246,014100018X,10
43246,015100692X,0
43246,015600710X,9
43246,034540761X,0
43246,037570504X,0
43246,038079439X,0
43246,038079487X,0
43246,038533334X,7
43246,038533494X,0
43246,042513699X,0
43246,042515999X,0
43246,042516098X,0
43246,042517736X,0
43246,042518000X,0
43246,044020562X,0
43246,044021873X,0
43246,044022103X,0
43246,044661257X,0
43246,044922046X,0
43246,055356773X,0
43246,055357258X,0
43246,055358099X,0
43246,059035342X,0
43246,059048348X,0
43246,067081458X,0
43246,067082982X,0
43246,067087311X,0
43246,067976402X,10
43246,068484477X,0
43246,068803036X,0
43246,074341134X,0
43246,074343627X,0
43246,080410526X,0
43246,080410753X,7
43246,080410946X,0
43246,080411109X,0
43246,081297106X,0
43246,1400031346,9
43246,1400031354,9
43246,1400060052,9
43246,1551665301,9
43246,1551668998,0
43246,1551669153,9
43246,1551669498,0
43246,1570717257,0
43246,1573220485,0
43246,1573220876,0
43246,1573221937,0
43246,1573222038,0
43246,1573228214,0
43246,1573228737,8
43246,1576737330,0
43246,1592400876,9
43246,1853260010,7
43246,1853260789,0
43246,1853262714,0
43246,1878424319,0
43246,1885171080,0
43246,1896860982,0
43619,006101351X,0
43619,014100018X,0
43619,034532532X,0
43619,034538184X,0
43619,037570504X,0
43619,038533334X,0
43619,039914465X,0
43619,042510687X,0
43619,042511774X,0
43619,042513699X,0
43619,042516098X,0
43619,044021145X,0
43619,044023722X,0
43619,044651652X,0
43619,067100042X,7
43619,067102423X,10
43619,067976402X,0
43619,068419337X,0
43619,074343627X,0
43619,080410753X,0
43619,080411109X,0
43619,140003065X,0
43619,1573229326,0
43806,006101351X,0
43806,034531221X,0
43806,034544227X,0
43806,038039586X,10
43806,043935806X,10
43806,044020271X,0
43806,051512219X,0
43806,051512317X,0
43806,067102535X,0
43806,074320607X,0
43806,1551665301,10
43806,155166545X,0
43806,1551667002,0
43806,1551667894,0
43806,1551668912,0
43806,1551668998,0
43806,1558745157,10
43806,1559029838,0
43842,014100018X,10
43842,031298328X,0
43842,034536743X,0
43842,034543479X,0
43842,037570910X,0
43842,038073320X,0
43842,038082101X,0
43842,038529929X,10
43842,038533334X,0
43842,038550120X,0
43842,038572179X,0
43842,039914465X,0
43842,039914613X,0
43842,042513699X,0
43842,042516876X,0
43842,044920703X,0
43842,051511264X,0
43842,051511605X,0
43842,051511779X,0
43842,055356773X,0
43842,055357695X,0
43842,055380250X,0
43842,067101420X,0
43842,067102535X,0
43842,067102731X,0
43842,067103619X,0
43842,067179356X,0
43842,080410526X,10
43842,080410946X,0
43842,080411868X,0
43842,080411935X,0
43842,082175856X,0
43842,084233226X,0
43842,140003065X,0
43842,1551662604,0
43842,1551665301,0
43842,1551665336,0
43842,1551665700,0
43842,1551666537,0
43842,1551666561,0
43842,1551666758,0
43842,1551666839,0
43842,1551667002,0
43842,1551667363,0
43842,1551668068,0
43842,1551668157,0
43842,1551668300,0
43842,1551668815,0
43842,1551669153,0
43842,1551669307,0
43842,1551669374,0
43842,1551669390,0
43842,1551669471,0
43842,155166951X,0
43842,1551669552,0
43842,1565122968,8
43842,1573223425,0
43842,1885171080,8
43910,006093090X,8
43910,039915180X,8
43910,074320607X,0
43910,074341134X,8
43910,1400042070,0
43910,1551667215,7
43910,1573221856,7
43910,1573221937,9
43910,1573222267,8
43910,1573225487,9
43910,1573225541,7
43910,1573225789,8
43910,1573227331,0
43910,1573227889,0
43910,1573228737,0
43910,1573229725,10
44728,002026478X,0
44728,002542730X,0
44728,006016848X,0
44728,006018650X,0
44728,014038572X,8
44728,037570504X,0
44728,038070952X,0
44728,038079487X,0
44728,038549081X,0
44728,042510687X,0
44728,042511774X,0
44728,042513699X,8
44728,042514898X,0
44728,042516098X,8
44728,042518109X,0
44728,044651652X,0
44728,044651747X,0
44728,051513628X,0
44728,055358099X,0
44728,067102423X,0
44728,067169071X,0
44728,068484267X,0
44728,074343627X,0
44728,080411868X,0
44728,080411935X,0
44728,140003065X,0
44728,1400031699,0
44728,1400077826,0
44728,155166674X,0
44728,1551668653,0
44728,1551669390,0
44728,1559029838,9
44728,1860492592,0
46398,006016848X,0
46398,006099486X,5
46398,006101351X,0
46398,014023313X,4
46398,014062063X,0
46398,014100018X,0
46398,034530988X,8
46398,034536743X,7
46398,034540288X,0
46398,038082101X,0
46398,038542017X,9
46398,039914207X,0
46398,043936213X,8
46398,044022103X,0
46398,044022859X,8
46398,044651652X,0
46398,044651862X,8
46398,051513449X,7
46398,055327449X,0
46398,067169507X,0
46398,067187750X,0
46398,068484267X,9
46398,074322535X,0
46398,1558743669,5
46398,1558745157,5
46398,1573225789,0
46398,1573227358,0
46398,158062524X,6
46398,1878424319,6
47316,038000321X,9
47316,038081918X,0
47316,042512164X,0
47316,045120915X,7
47316,059048348X,0
47316,059056885X,6
47316,067168390X,10
47316,082176828X,7
47316,1400034779,10
47316,1551666758,0
47316,1551667002,9
47316,1551667479,0
47316,1551668122,8
47316,155166819X,0
47316,1551668653,0
47316,155166951X,0
47316,1573220876,5
48494,015668568X,10
48494,037348397X,0
48494,038081093X,0
48494,038531292X,0
48494,038549565X,0
48494,039914840X,0
48494,044021145X,8
48494,044022165X,0
48494,044023719X,0
48494,044023722X,0
48494,051510566X,0
48494,051511054X,0
48494,051512219X,0
48494,051512317X,0
48494,051512947X,0
48494,051513287X,0
48494,068484477X,0
48494,080410526X,0
48494,080410753X,10
48494,1400034779,10
48494,1400041414,0
48494,1551660598,10
48494,1551669153,0
48494,155874262X,10
48494,158062524X,0
49109,006101351X,0
49109,031298328X,0
49109,034529873X,0
49109,034532532X,0
49109,034538475X,0
49109,034539092X,8
49109,034540288X,10
49109,034540761X,0
49109,038081658X,0
49109,039914613X,0
49109,042510107X,0
49109,042513699X,0
49109,044021145X,0
49109,044661095X,0
49109,044922046X,0
49109,074343627X,0
49109,081257639X,0
49109,1551669153,0
49109,1551669498,0
49109,155166951X,5
50225,006017613X,7
50225,014029628X,0
50225,031286504X,0
50225,034540288X,0
50225,042510687X,0
50225,044011585X,0
50225,044023722X,0
50225,044900371X,0
50225,055321313X,0
50225,055327418X,0
50225,055356160X,0
50225,068483376X,5
50225,080411918X,0
50225,1559029838,0
50225,1580621805,0
50225,1853260258,0
51350,014025448X,0
51350,031298250X,0
51350,031298328X,0
51350,034532532X,0
51350,038079487X,0
51350,042510429X,0
51350,042513301X,0
51350,042516098X,8
51350,044022103X,0
51350,044922046X,8
51350,045121157X,0
51350,051511779X,9
51350,051512317X,0
51350,051513306X,0
51350,051513628X,10
51350,1400031354,0
51350,1400034779,0
51450,014027927X,0
51450,015602943X,0
51450,031298328X,0
51450,037570485X,0
51450,038078520X,0
51450,038079487X,0
51450,038081918X,0
51450,038533334X,0
51450,038550926X,0
51450,042517140X,0
51450,044022392X,0
51450,044022473X,0
51450,044023722X,0
51450,051512608X,0
51450,051512768X,0
51450,051513287X,9
51450,051513306X,0
51450,051513628X,0
51450,055358264X,0
51450,055380247X,9
51450,067173976X,0
51450,067189109X,0
51450,080411868X,0
51450,081296683X,0
51450,082177462X,0
51450,140003065X,0
51450,1401300901,0
51450,1551662779,0
51450,1551665204,10
51450,155166545X,0
51450,1551665557,0
51450,1551666103,0
51450,1551666561,0
51450,1551666650,0
51450,155166674X,0
51450,1551667193,0
51450,1551667401,0
51450,1551668378,0
51450,155166884X,0
51450,1551669005,0
51450,1551669021,0
51450,1551669188,0
51450,1551669382,0
51450,1558743669,0
51883,002542730X,0
51883,006091565X,10
51883,014028009X,0
51883,034539657X,0
51883,034540288X,7
51883,037382503X,0
51883,038049163X,0
51883,038533656X,0
51883,042511774X,0
51883,042511872X,0
51883,043935806X,0
51883,051512463X,0
51883,059045370X,0
51883,059049449X,0
51883,067102423X,10
51883,067102535X,0
51883,067169071X,0
51883,067944999X,0
51883,080213825X,0
51883,080411935X,0
51883,089480829X,0
51883,1551666189,10
51883,1551666537,0
51883,1551667517,5
51883,1551669412,10
51883,1576730360,0
51883,1576737330,0
52199,034540288X,0
52199,038070613X,0
52199,043935806X,0
52199,044022442X,5
52199,044098761X,0
52199,050552354X,0
52199,051512947X,8
52199,055328942X,0
52199,055358183X,0
52199,059035342X,7
52199,059045370X,0
52199,067081458X,0
52199,067942573X,10
52199,084395048X,10
52199,1878424319,0
52584,002026478X,0
52584,002542730X,10
52584,006101351X,0
52584,006109921X,0
52584,014028009X,0
52584,014038572X,0
52584,015100692X,0
52584,031242227X,0
52584,031286504X,0
52584,034531221X,0
52584,034538430X,0
52584,034538475X,0
52584,034541389X,0
52584,034544325X,0
52584,037570910X,0
52584,038056176X,0
52584,038072880X,0
52584,038079487X,9
52584,038079828X,0
52584,038529929X,0
52584,039914465X,0
52584,042507160X,0
52584,042510107X,0
52584,042510687X,6
52584,042511774X,0
52584,042513525X,0
52584,042513699X,0
52584,042517400X,0
52584,042517736X,0
52584,042518286X,0
52584,042518630X,0
52584,044020447X,0
52584,044021145X,0
52584,044021422X,0
52584,044022165X,0
52584,044023722X,0
52584,044652087X,0
52584,044661162X,0
52584,051512219X,0
52584,051513287X,0
52584,051513399X,0
52584,055321313X,0
52584,055357230X,0
52584,055358099X,0
52584,055358264X,0
52584,059035342X,0
52584,067102096X,0
52584,067164257X,0
52584,067941388X,0
52584,067945960X,0
52584,067974388X,0
52584,068416325X,0
52584,068419337X,0
52584,068484477X,0
52584,074321689X,0
52584,074324642X,0
52584,074343627X,0
52584,080410526X,0
52584,080410753X,8
52584,080410946X,0
52584,080411109X,9
52584,080411868X,0
52584,082177462X,0
52584,1400042070,0
52584,1401300901,0
52584,1551660520,0
52584,1551662914,0
52584,1551665557,0
52584,1551666537,0
52584,1551666650,0
52584,1551667401,0
52584,1551668815,0
52584,1551669099,0
52584,1551669226,0
52584,1551669374,0
52584,1558531025,0
52584,1558532161,0
52584,1559029838,0
52614,006000925X,0
52614,037322687X,0
52614,037383599X,10
52614,038081918X,0
52614,044023719X,0
52614,051509160X,0
52614,055356160X,8
52614,055358068X,0
52614,067187098X,10
52614,074322454X,10
52614,074343627X,0
52614,082177512X,9
52614,1551666170,0
52614,1551667193,0
52614,1551667436,0
52614,1551667517,0
52614,1551667940,0
52614,1551668009,0
52614,155166819X,0
52614,1551668300,0
52614,1551668432,0
52614,1551668769,5
52614,155166898X,0
52614,1551669021,0
52614,1551669293,0
52614,1551669307,0
52614,1551669374,6
52853,031208188X,9
52853,034543448X,0
52853,038072880X,0
52853,038079960X,0
52853,038533558X,0
52853,039914207X,0
52853,039914840X,0
52853,044021145X,0
52853,044021873X,0
52853,044022425X,9
52853,044023669X,0
52853,044023722X,0
52853,044100069X,8
52853,051508901X,8
52853,051509160X,7
52853,051512219X,0
52853,051512463X,0
52853,051513225X,0
52853,051513287X,0
52853,067164257X,0
52853,067988288X,8
52853,080411787X,0
52853,082175758X,0
52853,1551660520,0
52853,1551662779,0
52853,1551667894,0
52853,1551668122,0
52853,1551668459,0
52853,1551668912,0
52853,1551669307,0
53174,006000925X,0
53174,014043187X,0
53174,015100692X,0
53174,034530456X,0
53174,034531221X,0
53174,034537472X,0
53174,034538430X,0
53174,034539657X,0
53174,034540761X,9
53174,037570745X,0
53174,038550120X,0
53174,042515601X,0
53174,044022425X,9
53174,044022442X,0
53174,055358183X,0
53174,067103992X,0
53174,067973709X,0
53174,088038266X,0
53174,1551666839,0
53174,155166819X,0
53174,1551668246,0
53174,1551669021,0
53174,1551669153,0
53174,1565123638,7
53174,1566400201,10
53174,1573229628,0
55187,006092988X,0
55187,006109868X,8
55187,006251279X,8
55187,038533303X,5
55187,044651862X,9
55187,067168390X,0
55187,067169507X,0
55187,067172942X,0
55187,067976397X,0
55187,067976402X,10
55187,068484477X,0
55187,1573229083,0
55187,1576737330,8
55187,1579546463,9
55187,1853260622,10
55187,193156146X,10
55492,002026478X,0
55492,006016848X,0
55492,006101351X,0
55492,006109594X,0
55492,006109868X,0
55492,006109918X,0
55492,014005829X,0
55492,014016930X,0
55492,014025448X,0
55492,014038572X,0
55492,015668568X,0
55492,031298328X,0
55492,034537536X,0
55492,034538475X,0
55492,034540288X,0
55492,034540761X,0
55492,034541389X,0
55492,034543448X,0
55492,037582233X,0
55492,038000917X,0
55492,038001503X,0
55492,038072121X,0
55492,038075911X,0
55492,038081479X,0
55492,038081658X,0
55492,038572179X,0
55492,039914210X,0
55492,039914613X,0
55492,039914840X,0
55492,042510687X,0
55492,042512164X,0
55492,042512892X,0
55492,042513329X,0
55492,042517140X,0
55492,042517400X,0
55492,042518045X,0
55492,042518630X,0
55492,043912042X,0
55492,043935806X,9
55492,044016205X,0
55492,044017158X,0
55492,044021145X,0
55492,044021422X,0
55492,044021596X,0
55492,044022165X,0
55492,044022425X,9
55492,044023574X,0
55492,044041833X,0
55492,044651652X,7
55492,048627263X,0
55492,051511054X,0
55492,051512317X,0
55492,051512463X,0
55492,051512608X,0
55492,051513225X,0
55492,051513287X,0
55492,051513628X,0
55492,055321277X,0
55492,055321313X,10
55492,055326611X,0
55492,055329170X,0
55492,055356773X,0
55492,055357230X,0
55492,059035342X,10
55492,067100400X,0
55492,067103619X,0
55492,067153288X,0
55492,067168390X,0
55492,067169071X,0
55492,067945960X,0
55492,067976397X,0
55492,067976402X,0
55492,068983571X,0
55492,076534128X,0
55492,080410753X,0
55492,080411109X,0
55492,081257639X,0
55492,1551660342,0
55492,1551660504,0
55492,1551660598,0
55492,1551660717,0
55492,1551662779,0
55492,1551662914,0
55492,155166576X,0
55492,155166819X,0
55492,1551668769,0
55492,1551668947,0
55492,1551669226,0
55492,1551669382,0
55492,1551669390,0
55492,1551669412,0
55492,155166948X,0
55492,1558506462,0
55492,1558743669,0
55492,1558745157,9
55492,1558746099,0
55492,1559029838,7
55492,1578561256,0
55548,002542730X,0
55548,006109868X,0
55548,014006690X,0
55548,034531221X,0
55548,034540288X,0
55548,034541215X,0
55548,038000741X,0
55548,038000917X,0
55548,038072118X,0
55548,038072121X,0
55548,042510107X,0
55548,042513525X,0
55548,042518109X,0
55548,043936213X,0
55548,044020447X,0
55548,044020562X,0
55548,044021145X,0
55548,044022165X,0
55548,044651652X,0
55548,044651747X,0
55548,051513225X,0
55548,051513287X,0
55548,060980619X,0
55548,067100767X,0
55548,067103992X,0
55548,067166641X,0
55548,067942525X,0
55548,067973709X,0
55548,067976402X,0
55548,068482499X,0
55548,068484267X,0
55548,068484477X,0
55548,074342347X,0
55548,080410526X,0
55548,080411935X,0
55548,081297106X,0
55548,193156146X,0
55734,006016848X,0
55734,034538184X,0
55734,034538475X,0
55734,039914787X,0
55734,042511872X,0
55734,042512164X,5
55734,042517400X,0
55734,044021145X,10
55734,044022165X,9
55734,044023669X,0
55734,044023672X,0
55734,044023722X,0
55734,044024126X,0
55734,044651652X,0
55734,051513287X,0
55734,067103992X,0
55734,067976402X,0
55734,074322535X,0
56447,014027927X,0
56447,031215125X,0
56447,034529873X,0
56447,034538475X,0
56447,044021145X,0
56447,044040665X,0
56447,044100315X,0
56447,044651747X,0
56447,044900371X,6
56447,048627263X,0
56447,051513399X,0
56447,059035342X,7
56447,061810450X,8
56447,068983571X,0
56447,080410526X,0
56447,081297106X,8
56447,082176828X,0
56447,1401088945,0
56447,1551667401,0
56447,1555910807,4
56447,1558745017,0
56447,1563890119,0
56447,1573220221,10
56447,1573225843,0
56447,1576730360,0
56447,1576737330,0
56447,1578561256,9
56447,1580050751,5
56447,1896860982,4
56856,006101351X,0
56856,014034893X,7
56856,014100018X,0
56856,034536676X,0
56856,034538184X,0
56856,034543076X,0
56856,039914207X,0
56856,042510107X,0
56856,042510687X,0
56856,042512892X,0
56856,042513525X,0
56856,042516098X,0
56856,042518109X,0
56856,044020562X,0
56856,044021145X,7
56856,044021680X,0
56856,044022165X,10
56856,044661064X,0
56856,055356160X,0
56856,055356451X,0
56856,067976402X,0
56856,068480154X,0
56856,068482499X,0
56856,076790592X,0
56856,080411109X,0
56856,080411868X,0
56856,1551664348,0
56856,1551669153,0
56856,1558745157,0
56856,1563898586,5
56856,1565122968,0
56856,1573225517,0
56856,1575665379,0
56856,1576730360,0
56959,006101351X,0
56959,006109868X,10
56959,006440630X,0
56959,014034294X,0
56959,014034893X,0
56959,031298328X,0
56959,037540256X,0
56959,037542217X,10
56959,039575514X,0
56959,042516098X,0
56959,044022330X,10
56959,044098761X,0
56959,044920703X,0
56959,058351149X,0
56959,067168390X,10
56959,067974388X,10
56959,067976402X,0
56959,068484267X,10
56959,078670621X,0
56959,080411188X,0
56959,080411868X,10
56959,1400031354,0
56959,1400031362,10
56959,1400034779,0
59172,006109207X,0
59172,014038572X,0
59172,034541389X,0
59172,034543076X,0
59172,038531292X,10
59172,038531695X,0
59172,039914465X,0
59172,042511872X,0
59172,042511984X,9
59172,042513329X,10
59172,042513525X,0
59172,042518109X,9
59172,044021422X,0
59172,051513287X,0
59172,055357695X,0
59172,059035342X,0
59172,060980619X,0
59172,060980877X,0
59172,067088300X,0
59172,067100042X,0
59172,067169071X,10
59172,067179356X,10
59172,089471838X,0
59172,1551667517,8
59172,1558743316,0
59172,1558743790,0
59172,1558747060,0
59172,1566400201,0
59172,1583224912,0
59172,3822860867,0
60244,002542730X,0
60244,006000438X,0
60244,006001203X,0
60244,006017613X,0
60244,006093090X,0
60244,006099486X,0
60244,006101351X,0
60244,006109868X,0
60244,014005829X,0
60244,014006690X,0
60244,014016930X,9
60244,014018869X,8
60244,014023313X,0
60244,014025448X,0
60244,014029628X,8
60244,014034991X,9
60244,014038572X,6
60244,014131088X,9
60244,015100692X,8
60244,015670160X,0
60244,031231616X,8
60244,031298328X,0
60244,037542217X,0
60244,037570485X,0
60244,037570504X,0
60244,037582233X,0
60244,038000741X,0
60244,038070952X,9
60244,038072975X,0
60244,038079487X,0
60244,038531258X,0
60244,038533494X,0
60244,038533656X,0
60244,042510429X,0
60244,042511774X,8
60244,042513699X,0
60244,042518000X,0
60244,042518627X,9
60244,043936213X,0
60244,044022859X,9
60244,044023722X,0
60244,044048474X,0
60244,044651652X,0
60244,044651862X,0
60244,044900371X,0
60244,044922046X,0
60244,048627263X,0
60244,052594527X,0
60244,055321246X,0
60244,055321313X,0
60244,055327449X,0
60244,055356773X,0
60244,059035342X,0
60244,059045899X,0
60244,060961004X,0
60244,060980619X,0
60244,060980877X,0
60244,067088300X,8
60244,067100042X,0
60244,067151699X,0
60244,067973709X,0
60244,067974388X,0
60244,067976397X,0
60244,067976402X,0
60244,067978120X,0
60244,068419337X,6
60244,068480154X,0
60244,068482440X,0
60244,068483376X,0
60244,068484267X,9
60244,068484477X,0
60244,068486424X,7
60244,068487217X,0
60244,076534128X,0
60244,076790382X,0
60244,080410526X,0
60244,080411109X,9
60244,080411868X,0
60244,080411918X,0
60244,081296683X,7
60244,087113795X,0
60244,140003065X,10
60244,1400031346,0
60244,1400031354,0
60244,1400031362,0
60244,1400033543,0
60244,1400034779,9
60244,1400042070,0
60244,1400060052,8
60244,1400060117,0
60244,1401300316,0
60244,1551668998,0
60244,1555910807,7
60244,1558531025,0
60244,1558531564,0
60244,155874262X,0
60244,1558743669,0
60244,1558744606,0
60244,1559029838,0
60244,1563890119,0
60244,1570613818,0
60244,1573222038,8
60244,1573222267,0
60244,1573222453,0
60244,1573223425,7
60244,1573225312,0
60244,1573226106,0
60244,1573228214,0
60244,1573229083,0
60244,1573229326,0
60244,1573229571,0
60244,1576737330,8
60244,1592400876,10
60244,1878424319,0
60244,1878448900,8
60244,193156146X,0
61619,014023313X,0
61619,034540761X,0
61619,038000321X,0
61619,038533334X,9
61619,038542471X,0
61619,038572179X,0
61619,042510107X,0
61619,042513525X,0
61619,042517140X,0
